DATAFLOW,LAST UPDATE,freq,unit,vehicle,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,RO,2011,780,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,SE,2011,159,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,SI,2011,46,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,UK,2011,911,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MCO,NO,2011,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,AT,2011,18,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,BE,2011,23,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,BG,2011,10,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,CH,2011,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,CY,2011,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,CZ,2011,7,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,DE,2011,70,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,DK,2011,14,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,EL,2011,34,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,ES,2011,71,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,EU27_2020,2011,985,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,FI,2011,10,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,FR,2011,220,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,HR,2011,10,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,HU,2011,31,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,IS,2011,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,IT,2011,165,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,LU,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,LV,2011,5,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,NL,2011,36,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,NO,2011,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,PL,2011,87,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,PT,2011,71,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,RO,2011,87,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,SE,2011,11,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,SI,2011,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,UK,2011,10,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_2WH,EU27_2020,2011,954,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_2WH,IT,2011,923,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_2WH,LV,2011,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_2WH,PT,2011,28,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_2WH,UK,2011,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,BE,2011,111,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,CH,2011,50,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,EU27_2020,2011,237,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,IS,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,LU,2011,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,LV,2011,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,NO,2011,12,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,PT,2011,88,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,SE,2011,34,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,UK,2011,304,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,BG,2011,35,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,CH,2011,18,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,EU27_2020,2011,49,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,IS,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,LU,2011,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,LV,2011,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,NO,2011,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,SE,2011,12,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,UK,2011,51,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,AT,2011,67,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,BE,2011,21,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,CY,2011,13,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,CZ,2011,77,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,DE,2011,708,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,DK,2011,23,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,EE,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,EL,2011,305,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,ES,2011,345,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,EU27_2020,2011,2956,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,FI,2011,29,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,FR,2011,786,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,HR,2011,76,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,HU,2011,52,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,IE,2011,18,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,NL,2011,50,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,PL,2011,292,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,RO,2011,69,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,SI,2011,25,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,AT,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,BE,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,BG,2011,8,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,CY,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,CZ,2011,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,DE,2011,18,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,DK,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,EL,2011,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,ES,2011,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,EU27_2020,2011,86,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,FI,2011,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,FR,2011,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,HR,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,HU,2011,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,IT,2011,12,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,LU,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,LV,2011,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,NL,2011,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,NO,2011,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,PL,2011,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,PT,2011,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,RO,2011,20,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,SE,2011,7,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,SI,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,UK,2011,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,AT,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,BE,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,BG,2011,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,CZ,2011,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,DE,2011,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,EE,2011,13,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,EL,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,ES,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,EU27_2020,2011,80,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,FI,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,FR,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,HR,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,IS,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,LV,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,NO,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,PL,2011,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,RO,2011,60,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,SE,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,UK,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,AT,2011,87,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,BE,2011,115,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,BG,2011,149,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,CH,2011,69,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,CY,2011,13,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,CZ,2011,176,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,DE,2011,614,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,DK,2011,33,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,EE,2011,26,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,EL,2011,223,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,ES,2011,377,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,EU27_2020,2011,5763,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,FI,2011,41,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,FR,2011,519,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,HR,2011,71,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,HU,2011,124,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,IE,2011,47,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,IS,2011,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,IT,2011,589,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,LU,2011,6,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,LV,2011,60,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,NL,2011,65,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,NO,2011,16,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,PL,2011,1408,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,PT,2011,199,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,RO,2011,747,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,SE,2011,53,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,SI,2011,21,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,UK,2011,466,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_GT50,EU27_2020,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_GT50,IS,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_GT50,LU,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,AT,2011,523,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,BE,2011,884,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,BG,2011,656,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,CH,2011,320,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,CY,2011,71,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,CZ,2011,773,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,DE,2011,4009,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,DK,2011,220,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,EE,2011,101,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,EL,2011,1141,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,ES,2011,2042,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,EU27_2020,2011,28730,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,FI,2011,292,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,FR,2011,3963,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,HR,2011,418,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,HU,2011,638,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,IE,2011,186,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,IS,2011,12,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,IT,2011,3860,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,LI,2011,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,LT,2011,296,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,LU,2011,33,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,LV,2011,179,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,MT,2011,16,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,NL,2011,546,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,NO,2011,168,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,PL,2011,4189,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,PT,2011,891,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,RO,2011,2018,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,SE,2011,319,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,SI,2011,141,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,SK,2011,325,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,UK,2011,1960,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,AT,2011,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,BE,2011,12,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,CH,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,DE,2011,5,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,EL,2011,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,ES,2011,28,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,EU27_2020,2011,119,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,FR,2011,25,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,HU,2011,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,IE,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,IT,2011,34,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,LV,2011,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,NL,2011,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,NO,2011,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,PT,2011,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,RO,2011,6,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,SI,2011,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,AT,2011,6,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,BE,2011,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,CH,2011,5,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,CY,2011,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,CZ,2011,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,DE,2011,17,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,DK,2011,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,EE,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,EL,2011,25,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,ES,2011,25,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,EU27_2020,2011,201,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,FI,2011,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,FR,2011,6,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,HR,2011,6,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,IS,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,IT,2011,27,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,LU,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,LV,2011,8,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,NL,2011,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,NO,2011,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,PL,2011,26,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,PT,2011,31,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,RO,2011,5,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,SE,2011,6,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,SI,2011,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,UK,2011,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,BE,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,BG,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,CH,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,EU27_2020,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,HU,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,IT,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,LV,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,PT,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,SE,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,UK,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,AT,2011,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,BE,2011,23,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,CH,2011,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,CY,2011,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,CZ,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,DE,2011,10,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,DK,2011,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,EE,2011,5,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,EL,2011,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,ES,2011,30,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,EU27_2020,2011,822,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,FI,2011,0,
